PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST
1,150,21.8,0,0.8,5.0,2,11.6
4,313,20.0,2,2.6,4.2,2,2.7
4,368,5.8,2,2.8,24.3,3,6.4
4,705,9.6,2,2.3,11.0,2,1.3
2,357,12.0,8,6.1,4.3,2,3.0
4,153,7.4,4,4.3,25.0,3,5.2
2,295,15.0,2,3.5,9.3,2,1.2
4,511,13.5,0,1.3,23.1,3,5.0
4,181,24.0,0,0.0,0.8,2,2.2
3,649,18.2,3,2.9,4.8,2,1.4
4,201,12.7,0,0.8,23.9,2,7.9
2,387,9.5,0,0.9,25.3,3,5.8
2,118,10.7,0,1.0,3.5,2,2.7
2,6,3.1,10,9.6,24.6,3,4.1
4,493,10.2,8,5.5,12.7,2,2.7
3,79,5.2,3,5.2,12.3,2,2.4
3,22,9.5,0,0.8,25.9,3,5.7
2,35,21.4,4,2.7,16.8,2,4.3
3,222,18.1,0,1.2,24.5,3,4.5
1,595,13.9,0,2.4,19.8,2,6.1
1,676,21.2,3,3.8,3.6,2,3.2
3,63,6.0,1,1.4,8.5,2,1.1
1,706,11.2,0,3.2,14.2,2,4.3
1,180,13.0,4,5.2,6.3,2,0.7
2,418,20.4,2,3.0,3.8,2,1.4
3,326,15.4,4,3.3,16.0,2,2.7
2,122,18.3,0,0.8,24.8,3,4.0
2,687,12.0,2,2.0,9.5,2,2.6
1,512,19.9,1,1.8,22.0,2,5.5
1,572,20.6,0,0.8,3.0,2,4.1
3,529,11.6,1,3.6,7.6,2,1.8
3,220,10.2,0,1.0,19.0,2,5.1
1,276,20.6,2,5.6,3.4,2,3.0
4,569,13.0,0,0.8,3.0,2,3.8
2,104,12.0,0,0.0,8.8,2,2.2
1,561,14.0,0,1.0,20.1,2,7.0
4,204,12.0,0,0.5,2.3,2,2.8
1,537,14.9,0,0.8,23.8,3,4.0
3,344,19.3,1,1.4,3.8,2,4.7
2,391,9.2,1,2.1,25.6,3,3.5
1,709,13.0,0,0.7,24.8,3,5.9
3,550,9.5,0,3.3,15.9,2,4.8
1,442,14.0,0,1.0,22.2,3,3.8
4,594,20.9,1,1.2,5.2,2,2.3
2,153,10.4,0,0.8,23.0,3,2.9
3,267,7.5,0,0.9,21.7,2,5.7
1,179,8.0,2,4.2,0.6,2,3.3
1,396,2.6,2,3.4,25.2,3,3.6
4,647,13.5,1,1.4,10.0,2,5.3
1,509,13.7,1,1.2,13.9,2,4.8
1,304,13.6,1,1.6,9.3,2,3.1
2,627,12.2,0,0.8,24.9,3,5.3
1,546,11.2,0,0.4,5.2,2,2.9
1,258,19.3,1,1.8,2.6,2,1.9
3,229,6.2,0,2.0,27.3,3,4.1
4,571,14.1,0,0.8,24.7,3,4.6
4,129,14.1,2,1.8,14.4,2,2.4
1,364,13.9,1,1.6,15.7,2,5.9
2,449,4.0,0,0.7,24.0,3,4.0
4,170,9.2,0,2.5,8.9,2,2.3
1,710,16.3,0,0.9,18.1,2,7.3
1,439,0.5,1,3.7,8.0,2,4.9
2,111,18.1,1,2.7,27.6,3,3.1
4,51,19.7,1,3.1,20.6,2,5.5
1,161,5.4,0,2.6,8.3,2,2.4
3,681,4.4,4,3.6,10.4,2,3.4
3,417,13.0,1,1.9,10.1,2,2.9
4,98,23.5,0,0.4,4.7,2,1.1
3,135,18.2,0,1.1,7.1,2,0.0
3,213,1.6,0,0.6,21.8,2,2.1
1,451,8.8,0,1.0,24.4,3,6.0
4,581,5.8,0,0.8,23.3,3,4.8
4,187,8.3,2,2.2,7.4,2,2.1
2,413,15.5,0,0.8,24.2,3,4.7
4,322,15.9,0,0.6,24.0,3,6.5
1,396,20.0,2,2.5,3.2,2,1.4
3,562,15.6,1,1.9,15.0,2,4.2
1,380,9.6,1,1.9,27.2,3,4.7
4,419,1.9,2,2.2,0.7,2,0.7
2,81,16.4,0,0.7,2.6,2,2.0
3,81,23.0,0,1.7,1.0,2,2.5
3,317,5.0,0,0.0,0.8,2,2.7
4,123,22.8,0,2.4,1.3,2,4.2
2,684,14.8,1,3.1,7.9,2,2.3
2,396,2.6,1,2.5,26.0,3,1.5
4,545,18.1,6,5.4,16.3,2,0.9
4,655,16.2,0,2.0,17.8,2,1.6
1,272,9.1,0,0.8,22.3,3,6.6
2,607,10.2,3,4.2,5.7,2,4.7
1,239,5.1,3,7.6,5.9,2,2.0
4,98,8.4,0,1.2,21.7,3,4.9
2,394,21.8,1,3.4,5.0,2,11.1
3,557,19.4,4,3.4,2.8,2,2.2
3,440,15.1,11,9.2,2.1,2,3.7
4,258,20.7,0,0.7,3.1,2,3.5
2,314,7.8,0,1.0,4.1,2,1.2
4,206,8.7,2,2.9,19.2,2,4.6
2,155,15.2,9,9.2,5.7,2,2.6
2,437,6.0,0,0.8,22.1,3,7.0
2,460,10.5,0,0.8,24.6,3,5.0
2,218,15.0,0,1.0,4.6,2,2.2
4,508,9.2,13,11.5,24.7,3,5.7
3,349,14.0,12,10.6,10.8,2,2.6
4,461,12.3,0,1.5,25.5,3,3.3
4,157,11.8,16,12.8,5.8,2,3.9
4,369,5.9,0,1.6,1.5,2,2.9
2,611,9.7,1,3.4,19.7,2,5.4
2,615,10.0,0,0.8,23.2,3,6.4
4,484,17.3,0,0.8,18.3,2,7.8
2,435,6.4,3,4.4,9.2,2,3.3
4,368,4.7,0,0.2,9.2,2,3.4
3,414,15.2,0,0.8,8.7,2,2.0
2,7,5.0,19,18.1,17.9,2,4.4
3,83,10.4,1,3.4,5.8,2,2.0
4,433,1.2,4,3.8,21.2,2,2.3
1,59,15.2,2,2.3,21.0,2,4.1
1,702,5.8,3,3.1,20.6,2,2.6
1,395,10.1,0,2.9,18.5,2,6.2
3,138,14.2,0,0.7,22.1,3,3.7
1,628,15.4,3,3.2,11.7,2,0.0
4,651,3.3,1,2.9,23.9,3,2.5
4,562,9.7,0,0.8,6.0,2,3.3
1,682,5.1,0,0.9,24.6,3,7.5
1,328,13.6,0,1.6,22.3,2,5.0
4,108,9.0,2,2.3,6.0,2,2.5
4,396,24.0,0,0.0,2.0,2,0.1
1,507,15.1,0,0.8,3.0,2,1.6
1,106,4.0,0,1.0,23.7,3,6.2
4,305,15.1,0,0.8,3.8,2,3.4
4,285,5.7,0,1.0,24.8,3,7.6
1,223,23.0,0,0.8,4.0,2,2.7
2,486,11.9,0,1.0,25.1,3,5.3
2,473,14.0,0,0.6,6.1,2,5.8
4,472,12.2,0,1.1,20.6,2,5.8
3,80,14.6,0,1.7,24.4,3,7.0
2,652,14.5,0,0.8,4.1,2,2.0
1,708,12.3,0,0.8,22.3,2,6.6
1,629,10.5,0,1.0,20.9,2,6.8
5,187,18.6,0,0.9,21.1,3,3.0
1,665,2.0,0,1.3,23.2,3,1.9
3,260,20.7,0,0.7,1.2,2,1.9
3,684,11.6,0,0.8,23.1,3,6.2
3,527,24.0,0,1.5,2.7,2,4.5
2,121,9.0,3,4.7,8.7,2,1.5
1,398,22.0,1,1.7,0.7,2,3.3
1,89,8.9,0,0.8,24.7,3,6.7
3,26,11.0,2,4.1,6.9,2,3.3
2,632,7.0,4,4.0,8.6,2,2.2
1,587,16.2,9,8.1,19.3,2,7.8
1,489,17.1,0,0.9,20.6,2,11.2
2,538,7.3,0,0.8,16.8,2,6.9
1,596,8.4,5,2.5,13.3,2,7.7
4,27,3.5,14,14.7,18.8,2,4.0
3,201,4.5,1,2.7,20.2,2,5.0
2,621,20.5,0,1.2,25.3,3,7.3
4,619,12.6,0,1.8,19.4,2,6.2
1,183,3.5,1,0.6,24.0,3,6.6
4,626,13.0,8,7.2,18.0,2,8.7
2,318,7.5,3,2.5,7.9,2,4.1
2,582,4.0,0,0.6,22.8,3,4.5
1,181,6.5,3,5.3,2.0,2,1.0
3,537,12.8,0,0.9,24.1,3,7.2
4,196,21.8,0,0.9,4.3,2,10.0
1,33,10.2,0,1.0,23.4,3,5.0
4,239,3.1,6,6.9,10.3,2,3.6
3,496,12.2,10,10.7,23.9,3,6.5
2,280,7.1,2,2.9,3.2,2,4.2
2,626,10.1,2,3.0,6.8,2,1.7
3,298,11.9,0,0.8,19.2,2,5.7
3,518,11.7,0,1.1,0.7,2,3.1
3,46,14.4,1,2.3,21.0,2,5.0
1,573,17.3,0,0.9,25.5,3,6.0
4,530,9.2,1,3.7,2.6,2,1.3
2,344,6.3,2,2.4,19.3,2,4.2
2,522,6.0,0,0.7,25.0,3,5.7
2,358,3.0,0,0.7,24.0,3,5.2
4,187,13.4,3,8.8,5.6,2,1.2
3,229,11.9,15,13.4,11.5,2,4.1
2,112,5.3,0,0.9,24.6,3,5.3
4,534,24.0,1,1.0,1.9,2,2.3
2,309,14.7,0,2.7,7.7,2,0.6
1,683,9.9,0,0.8,23.8,3,6.6
2,668,11.0,0,1.0,18.3,2,7.4
4,360,17.8,7,6.3,24.1,3,6.9
4,470,8.5,0,0.0,3.3,2,0.4
3,108,4.3,1,3.6,25.1,3,3.6
3,471,9.9,3,5.2,8.7,2,1.5
2,210,8.7,0,0.0,0.3,2,3.8
3,270,6.7,0,0.9,18.3,2,5.3
4,15,2.3,0,1.0,23.5,3,16.6
3,14,8.0,1,1.8,9.8,2,4.8
3,278,7.4,19,17.1,13.6,2,5.0
4,314,21.7,1,1.3,2.6,2,10.1
3,384,11.5,1,2.0,5.6,2,2.7
3,345,5.0,11,8.4,25.0,3,4.1
1,527,16.2,8,8.1,14.3,2,2.2
1,132,10.3,3,5.1,12.5,2,4.1
4,250,17.4,6,6.6,24.1,3,4.1
1,432,2.4,0,0.8,22.6,3,5.6
2,457,5.1,11,8.8,11.6,2,2.4
3,380,0.1,6,6.6,14.9,2,1.5
2,230,10.7,3,3.0,7.4,2,2.1
2,271,14.9,0,0.4,3.7,2,0.4
3,278,14.0,0,1.5,26.3,3,5.8
4,232,17.1,1,1.7,3.6,2,3.3
2,170,5.6,1,2.6,14.5,2,5.5
4,347,13.1,6,5.8,25.5,3,6.4
2,99,16.7,0,1.0,20.2,2,14.9
1,373,10.2,0,0.7,22.8,3,10.0
2,492,17.4,0,0.2,2.5,2,1.7
2,542,7.5,3,3.9,17.5,2,2.6
3,284,12.5,2,4.7,14.8,2,5.6
2,52,18.0,1,1.3,11.8,2,1.4
4,265,7.0,0,1.0,14.3,2,4.0
1,279,15.0,3,3.8,6.6,2,1.6
2,397,16.5,1,1.4,19.9,2,8.5
1,186,13.6,0,1.0,23.9,3,5.1
4,633,10.2,0,0.7,22.9,3,4.1
1,620,11.0,3,4.2,2.6,2,1.1
3,564,13.8,11,9.7,8.2,2,4.8
1,68,3.3,2,3.1,24.5,3,11.8
1,617,15.0,0,0.0,3.1,2,1.4
4,188,13.4,0,1.1,0.3,2,1.2
2,625,15.4,1,1.5,6.0,2,3.2
2,617,21.6,0,1.2,25.5,3,5.6
3,300,13.8,10,10.7,27.6,3,5.4
2,343,13.2,0,0.9,23.9,3,6.8
4,590,8.5,2,3.6,2.0,2,0.7
3,138,11.0,13,12.2,3.2,2,0.3
1,57,7.3,0,0.9,22.9,3,5.9
3,47,17.5,2,1.7,11.3,2,3.2
3,559,15.5,0,1.1,18.6,2,5.8
2,293,10.0,1,2.1,1.6,2,4.0
4,322,7.2,0,4.6,18.8,2,4.9
2,366,17.0,0,0.9,24.5,3,4.3
2,317,9.2,0,0.7,22.1,3,5.0
3,698,2.2,3,6.3,12.1,2,3.4
2,657,15.9,1,1.4,7.4,2,1.5
1,647,18.5,0,0.9,23.8,3,10.6
4,272,16.3,1,2.6,9.4,2,4.0
3,10,4.4,0,0.9,4.6,2,3.2
2,444,14.6,9,9.1,2.9,2,1.5
2,108,20.9,2,2.6,1.9,2,1.2
1,453,15.9,0,-0.4,11.1,2,4.7
4,42,8.3,6,5.0,3.3,2,3.2
4,526,13.9,4,3.2,3.5,2,1.9
1,155,19.3,0,0.5,2.0,2,7.0
4,118,13.2,0,0.7,8.1,2,1.8
1,90,19.7,0,0.8,24.4,3,7.3
2,427,12.6,0,0.4,5.5,2,2.2
1,168,14.0,0,0.7,20.9,2,7.3
3,175,13.5,15,10.4,19.2,2,2.1
4,697,1.4,1,2.3,25.4,3,3.6
2,566,16.3,0,0.7,25.0,3,7.7
4,566,11.7,0,0.8,26.7,3,5.4
4,438,9.7,1,2.0,6.7,2,1.5
4,60,18.5,0,0.9,24.0,3,5.6
4,117,17.8,9,6.0,22.3,2,2.6
2,330,18.6,0,1.1,4.4,2,0.9
4,563,18.6,1,1.6,7.7,2,3.7
2,96,2.6,3,2.9,24.7,3,9.4
4,83,11.3,0,4.4,7.3,2,1.8
2,341,4.2,5,6.0,13.2,2,3.7
4,197,17.5,0,0.7,10.3,2,4.3
1,467,14.9,0,0.9,15.9,2,4.9
1,608,2.0,0,1.7,24.7,3,5.1
1,7,3.2,0,0.8,24.2,3,4.6
2,391,13.3,5,3.8,20.2,2,4.8
1,385,24.0,0,0.0,1.7,2,1.9
1,219,13.8,1,2.6,7.8,2,4.5
2,387,21.7,2,3.7,4.3,2,1.7
4,89,24.0,0,-0.5,5.1,2,1.7
2,388,13.1,2,2.3,12.2,2,3.2
2,660,19.5,0,0.9,3.5,2,1.8
2,591,12.1,0,0.9,24.0,3,3.9
2,334,12.2,0,0.9,19.3,2,6.3
4,625,15.3,2,3.2,14.6,2,5.7
3,202,6.2,0,0.9,25.7,3,5.5
1,634,9.4,2,1.8,9.8,2,2.0
2,165,16.3,0,1.4,16.3,2,5.5
3,492,13.7,2,2.2,19.2,2,3.5
3,306,18.3,0,1.1,22.7,3,16.4
2,431,11.7,2,3.1,2.1,2,1.0
1,514,8.8,4,6.2,6.6,2,1.4
4,147,6.9,0,4.5,8.3,2,2.9
3,148,7.2,2,4.0,7.4,2,0.9
3,505,14.7,0,0.9,19.8,2,11.4
4,476,15.0,0,2.8,19.5,2,1.4
1,480,15.6,0,0.8,24.3,3,4.4
2,82,17.4,0,0.8,22.9,3,8.6
4,185,24.0,0,0.0,1.8,2,2.3
1,292,5.3,0,1.4,1.6,2,3.0
4,127,18.0,0,0.8,20.9,2,7.4
3,222,16.7,1,3.4,8.1,2,1.8
3,635,6.9,0,0.8,24.5,3,4.9
2,643,14.5,1,2.0,13.3,2,6.5
4,577,16.9,7,7.6,26.3,3,6.3
4,385,8.0,0,0.5,7.9,2,3.3
2,633,4.9,0,0.8,16.4,2,6.5
4,710,13.9,0,0.8,3.0,2,3.0
3,710,14.2,2,3.0,18.7,2,5.1
1,245,15.4,2,2.5,9.2,2,1.8
4,519,12.0,0,0.9,6.7,2,1.5
3,602,22.1,2,3.9,4.0,2,2.4
2,85,0.9,0,0.7,24.5,3,8.3
1,687,19.3,5,4.4,8.3,2,4.5
1,551,13.7,0,2.3,17.4,2,7.7
4,53,18.9,1,1.9,21.8,2,6.7
2,475,6.7,0,2.0,20.0,2,4.1
1,302,14.2,0,0.9,25.2,3,3.6
2,437,16.1,7,4.8,21.3,2,4.4
4,452,4.5,1,2.2,12.7,2,3.4
1,109,14.0,0,1.0,8.2,2,2.6
1,209,11.7,0,0.6,24.8,3,5.7
4,209,20.3,3,4.2,3.4,2,0.2
2,474,12.7,1,1.6,7.6,2,2.4
2,194,20.7,0,1.0,4.7,2,4.7
2,372,3.2,1,1.0,12.0,2,6.0
3,505,20.2,0,0.9,3.2,2,1.1
4,61,23.0,0,1.0,23.9,3,4.3
3,610,19.1,6,6.3,16.6,2,4.3
1,295,9.2,7,5.5,14.5,2,4.4
4,510,11.0,0,0.0,9.4,2,1.9
2,15,6.5,12,10.7,10.8,2,5.4
3,649,12.2,0,0.6,3.0,2,5.2
3,662,12.9,0,1.0,25.0,3,3.7
7,114,15.0,9,7.1,13.0,2,6.6
4,15,4.9,0,0.4,2.0,2,4.2
2,41,18.1,0,0.9,12.3,2,5.0
2,474,14.9,0,0.7,11.3,2,2.3
4,440,17.8,0,0.6,3.2,2,2.1
3,670,9.1,0,1.4,20.3,2,5.2
1,288,15.4,0,0.6,3.2,2,3.3
2,120,11.0,4,4.6,16.3,2,4.3
3,395,6.2,0,0.8,2.0,2,6.3
4,96,16.5,0,0.7,15.4,2,3.2
3,73,22.3,0,2.2,3.0,2,0.0
1,190,19.4,5,4.2,8.7,2,4.2
1,579,8.9,2,3.0,19.4,2,4.9
1,398,23.7,0,0.0,5.3,2,3.9
3,101,13.0,0,0.5,2.5,2,0.5
4,700,4.3,6,3.6,10.3,2,4.3
1,148,16.9,0,0.6,9.3,2,4.0
4,541,21.3,0,0.8,19.2,2,3.8
2,272,13.3,0,1.1,24.8,3,5.6
1,700,4.9,3,2.7,20.6,2,3.0
3,455,8.7,1,1.6,4.0,2,6.3
6,105,12.0,0,0.2,2.4,2,4.0
3,207,16.6,0,1.6,5.2,2,2.5
3,53,14.1,0,0.8,24.2,3,3.8
2,343,13.6,0,1.3,1.9,2,2.3
3,339,8.8,0,2.6,22.0,2,5.0
4,528,3.9,4,5.4,6.5,2,3.0
3,527,7.2,0,2.1,5.5,2,0.4
2,540,9.0,1,4.7,4.5,2,0.8
4,614,6.7,0,0.8,2.7,2,1.4
1,619,12.5,1,1.6,21.3,2,5.2
4,279,10.6,12,13.2,6.7,2,1.5
2,284,9.2,2,4.4,1.2,2,1.2
2,147,8.0,0,0.8,16.3,2,5.7
1,663,2.8,0,4.8,18.0,2,12.0
3,332,14.0,0,0.7,25.6,3,5.7
2,359,14.9,0,1.1,9.3,2,1.8
3,497,11.8,3,7.0,10.4,2,3.2
2,57,16.5,0,2.0,11.2,2,4.9
4,205,8.1,1,2.7,21.4,2,4.7
2,287,8.3,1,2.3,22.1,3,8.6
3,435,10.4,0,0.9,20.4,2,6.9
1,273,13.9,1,1.8,21.7,2,4.2
1,227,12.6,0,1.2,18.8,2,9.8
4,88,7.6,5,4.7,4.7,2,2.8
2,453,13.0,2,2.3,4.5,2,3.4
3,185,13.3,0,1.4,24.0,3,12.0
4,120,20.0,0,1.0,0.4,2,3.6
4,710,14.8,2,3.0,5.7,2,2.5
2,277,9.7,2,3.1,17.5,2,4.0
1,13,4.9,0,0.8,22.0,3,16.7
3,489,4.0,0,2.2,3.1,2,1.3
2,362,18.5,6,6.6,4.3,2,2.7
1,289,13.6,12,10.7,6.5,2,2.2
3,184,20.0,4,4.3,7.9,2,4.1
2,459,5.4,0,1.5,18.4,2,2.6
4,123,3.1,0,0.9,24.7,3,8.1
2,518,21.1,4,3.5,2.8,2,2.2
2,570,10.2,7,6.0,16.9,2,2.8
1,281,23.6,0,0.7,4.0,2,1.4
2,128,7.2,0,2.8,2.0,2,0.3
4,170,13.0,1,2.5,4.4,2,2.2
2,658,9.0,0,1.3,3.3,2,1.9
4,69,12.3,0,0.7,1.6,2,0.3
3,664,17.9,0,0.7,22.5,3,4.4
4,183,17.2,1,0.7,6.4,2,0.2
2,269,21.1,0,1.0,22.8,3,7.3
4,384,14.4,0,0.7,23.3,3,15.1
4,504,4.9,6,4.4,1.3,2,0.8
1,60,15.0,0,2.6,17.2,2,4.8
2,377,18.0,4,6.2,5.7,2,1.7
4,39,6.7,3,2.1,7.2,2,2.3
4,211,5.4,21,18.6,19.8,2,4.9
1,678,6.0,3,2.0,10.4,2,3.6
1,225,22.8,0,0.2,22.2,3,11.7
2,116,0.3,1,1.4,14.8,2,2.2
4,131,11.8,3,3.3,1.5,2,2.3
2,231,9.6,0,0.5,8.8,2,4.2
1,708,15.6,0,0.6,4.8,2,1.4
2,340,6.7,0,1.0,25.8,3,8.8
1,361,11.2,1,1.9,21.2,2,1.2
2,577,4.0,1,1.5,4.0,2,1.8
3,505,21.2,1,2.1,4.0,2,11.5
1,94,1.3,0,0.6,25.6,3,2.5
3,648,15.1,10,9.1,6.1,2,1.8
4,221,12.0,0,1.0,25.4,3,3.7
2,407,15.4,0,0.9,25.2,3,6.7
1,108,10.9,1,1.7,2.8,2,1.7
3,686,4.1,0,0.6,5.0,2,1.5
4,81,8.9,6,4.8,18.5,2,4.3
2,166,17.4,1,1.1,7.0,2,2.3
2,43,10.1,0,0.0,2.1,2,5.7
3,545,14.6,2,2.5,18.4,2,4.1
3,631,5.0,1,3.7,7.5,2,2.3
1,109,11.5,0,2.3,27.5,3,2.9
3,264,17.0,0,0.8,6.2,2,2.9
4,191,15.8,0,0.9,24.3,3,8.5
1,69,19.1,4,3.0,4.8,2,1.9
4,639,19.2,2,2.8,5.8,2,1.7
4,684,4.3,0,0.9,20.1,2,5.9
3,135,15.5,0,1.0,25.1,3,4.3
1,495,14.7,0,0.8,9.6,2,4.5
2,41,19.8,1,1.6,2.0,2,2.6
1,623,3.0,2,3.0,20.3,2,1.6
3,296,8.5,0,1.0,26.2,3,8.1
4,534,5.1,1,2.0,11.9,2,3.4
1,492,10.7,0,3.5,11.4,2,4.7
1,390,10.9,2,3.1,6.3,2,3.7
2,319,24.0,0,0.4,1.4,2,0.6
2,330,3.0,5,6.6,12.8,2,2.9
1,187,6.2,4,5.4,8.9,2,1.7
3,163,9.0,0,0.9,22.1,3,4.0
3,449,2.5,0,1.6,26.5,3,3.5
3,100,2.0,1,1.7,4.8,2,1.3
3,485,16.6,0,2.0,27.4,3,7.1
4,545,20.7,3,3.0,25.0,3,6.3
2,572,11.7,2,2.7,6.7,2,3.2
1,263,13.5,0,1.0,25.0,3,6.6
3,378,18.9,0,0.9,26.8,3,5.0
2,309,14.6,0,23.2,1.3,2,0.9
1,71,19.4,0,0.8,3.6,2,6.0
1,212,4.5,3,3.6,19.9,2,4.6
4,623,5.4,1,1.8,24.5,3,5.0
1,686,8.4,0,0.7,7.0,2,2.5
4,302,24.0,0,0.2,2.4,2,2.2
2,622,12.8,0,1.1,24.2,3,8.4
2,538,16.2,6,7.1,13.6,2,3.5
2,78,22.9,0,0.7,3.1,2,4.4
2,285,14.3,4,3.6,15.4,2,4.0
4,65,19.3,4,3.7,24.5,3,5.7
1,404,16.7,0,0.8,23.2,3,6.9
4,216,8.0,0,0.7,26.1,3,5.2
1,461,19.7,4,4.5,13.5,2,2.6
1,227,12.6,4,5.3,15.3,2,4.9
4,671,4.0,0,0.9,27.1,3,5.2
4,622,5.0,1,1.2,4.0,2,4.4
3,146,20.3,1,1.6,1.9,2,0.6
2,471,6.3,1,1.1,2.1,2,1.2
5,136,8.1,1,3.1,5.8,2,2.9
2,22,12.5,0,0.8,4.6,2,4.4
4,502,5.5,1,3.0,2.2,2,1.0
2,270,6.3,0,1.1,25.0,3,5.9
4,667,5.4,3,4.8,12.9,2,2.0
3,430,12.0,0,0.8,2.9,2,1.8
2,120,12.2,0,0.7,11.8,2,3.9
1,123,8.8,2,4.2,6.9,2,1.5
2,111,2.9,1,1.7,10.8,2,2.6
2,444,18.6,0,1.2,22.6,3,8.5
3,624,15.0,0,0.8,1.1,2,2.4
2,479,24.0,2,3.3,6.9,2,3.9
1,216,16.2,1,1.3,23.8,3,4.6
1,381,18.4,0,0.8,14.0,2,9.1
2,81,24.0,0,0.1,0.9,2,0.8
2,80,8.1,0,0.6,1.6,2,4.8
2,321,6.0,1,4.0,7.0,2,3.4
4,533,15.0,0,1.0,22.6,3,4.7
3,261,7.6,2,4.1,5.9,2,5.0
1,515,9.4,2,4.8,3.3,2,4.0
1,633,11.9,0,1.1,18.8,2,5.6
1,298,6.4,0,1.0,15.4,2,7.8
3,205,8.0,1,2.0,10.6,2,4.4
4,517,15.9,5,8.5,20.3,2,4.5
4,486,23.8,0,1.0,3.2,2,2.8
3,543,9.6,1,7.3,1.0,2,0.6
3,631,11.9,0,1.1,3.2,2,3.0
4,471,12.2,0,0.8,19.4,2,7.1
2,383,11.5,0,0.7,2.2,2,8.4
4,415,7.1,1,2.8,3.7,2,3.5
2,493,16.4,0,0.9,17.9,2,5.8
2,238,4.2,0,0.7,4.1,2,1.8
4,557,5.6,2,4.2,5.4,2,0.8
3,341,10.5,1,1.6,19.0,2,5.5
1,145,11.0,0,1.2,15.6,2,1.8
3,698,18.6,0,0.7,16.5,2,7.0
3,436,16.1,0,1.1,20.2,2,5.0
2,159,13.2,0,1.1,22.2,3,8.3
3,469,13.3,2,4.8,4.4,2,1.9
3,355,15.9,0,0.8,19.1,2,4.9
4,589,17.9,0,0.8,3.7,2,2.1
4,495,11.4,3,2.6,17.1,2,5.4
4,40,0.9,0,1.2,11.9,2,3.3
5,54,10.1,3,5.1,7.6,2,1.3
1,101,12.0,0,0.8,23.9,3,15.2
4,564,21.4,0,1.8,24.9,2,5.7
4,398,8.0,11,7.8,3.9,2,4.0
3,438,14.8,0,0.6,16.9,2,7.4
2,709,13.5,0,1.0,25.0,3,3.6
4,80,6.8,19,17.0,26.1,3,9.0
4,552,8.4,2,3.5,12.6,2,2.9
4,649,13.5,12,11.0,24.0,3,5.5
1,342,5.5,6,4.9,14.6,2,4.8
2,632,20.9,4,3.9,2.1,2,1.5
3,259,11.8,3,2.1,4.1,2,2.5
3,602,2.9,0,1.3,2.0,2,2.8
1,206,7.3,0,1.6,23.7,3,3.8
4,305,16.1,9,7.4,19.6,2,5.9
3,211,13.0,1,1.4,11.6,2,4.0
3,514,1.9,0,0.6,2.2,2,2.4
1,659,10.6,0,0.8,20.4,2,4.6
3,697,1.0,2,3.4,10.6,2,4.5
1,196,12.8,12,10.4,24.4,3,5.8
3,619,15.5,4,3.2,7.5,2,2.8
2,462,17.8,0,0.8,23.0,3,3.7
4,461,20.8,1,1.7,0.5,2,6.1
4,266,9.9,2,2.4,6.5,2,2.5
3,122,12.7,0,0.9,22.6,3,13.3
1,267,12.3,0,1.5,2.1,2,1.0
4,434,3.0,0,0.9,24.5,3,3.9
1,50,16.0,1,2.4,5.1,2,2.6
4,707,11.4,0,0.9,23.3,3,12.0
3,516,16.8,0,0.8,24.9,3,3.1
4,365,19.0,2,3.7,25.0,3,5.1
2,263,7.1,8,9.1,16.6,2,3.7
1,292,17.5,1,2.4,23.9,3,4.6
2,429,10.9,0,1.5,24.9,3,6.9
1,549,16.9,0,1.1,17.3,2,8.8
3,41,18.1,4,4.4,30.3,3,6.3
3,389,5.3,19,16.8,2.7,2,1.7
2,645,10.8,16,13.5,5.9,2,2.7
4,475,2.8,2,2.7,3.7,2,1.4
1,583,17.7,0,0.4,1.5,2,3.5
4,557,4.6,4,4.3,8.4,2,2.3
1,414,17.6,0,0.8,25.1,3,11.2
3,484,2.5,0,0.8,14.7,2,4.9
1,99,15.5,1,2.8,22.3,2,4.7
4,638,21.0,0,0.6,2.7,2,4.1
2,596,15.8,9,8.2,24.9,3,2.8
4,543,4.7,0,1.4,0.5,2,1.8
4,522,17.0,0,1.1,20.2,2,7.6
3,707,10.6,0,1.1,21.3,2,6.1
2,74,3.0,0,1.0,24.8,3,3.1
1,218,10.1,0,0.9,22.5,2,2.9
3,557,11.0,1,2.9,4.1,2,1.3
4,555,23.9,0,0.2,1.6,2,0.0
4,486,18.5,0,1.1,23.9,3,6.4
4,261,24.0,0,0.9,1.6,2,2.2
2,472,12.2,0,0.4,4.3,2,0.2
4,243,3.9,2,2.4,3.6,2,2.5
1,243,14.8,0,0.8,19.5,2,6.0
3,343,15.0,0,0.5,6.2,2,2.5
2,337,13.7,0,0.7,23.1,3,2.7
1,651,19.2,0,0.9,24.9,3,4.6
1,581,17.8,0,0.8,3.6,2,1.7
4,484,3.7,0,1.2,24.8,3,8.3
1,230,20.3,0,1.0,13.5,2,5.1
4,146,13.3,13,10.2,2.0,2,3.3
4,526,12.1,2,2.8,25.4,3,5.5
4,583,10.2,0,1.2,23.2,3,5.5
3,552,17.3,0,1.2,27.2,3,6.2
3,667,8.5,1,3.7,7.2,2,2.6
1,331,11.9,2,2.4,8.2,2,2.6
4,328,20.0,0,1.1,23.9,3,8.8
3,99,24.0,0,0.0,2.0,2,1.9
3,443,11.4,0,1.8,28.9,3,4.6
